pmid,pmcid,evidence_id,section,paragraph_number,citation_label,text,used_in_summary
40001110,11863959,E48,Body,42,"Body, para. 42","Interestingly, autophagy inducers also potentiate chemotherapy by promoting autophagic cell death [ 252 , 256 ]. Bu zhong yi qi decoction, a traditional Chinese herbal formula, activates autophagy when co-administrated with cisplatin, as evidenced by increased LC3 puncta and elevated levels of LC3-II and ATG7 proteins in A549-DDP cells. Notably, 3-MA, an autophagy inhibitor, abolishes the growth-inhibitory effects of Bu zhong yi qi decoction and cisplatin co-treatment, confirming the role of autophagy in the observed therapeutic synergy [ 258 ]. Curcumin sensitizes gefitinib-resistant NSCLC cell lines (H157 and H1299) to gefitinib by inducing robust autophagy. Co-treatment with curcumin and gefitinib results in greater rates of autophagic cell death and autophagy-mediated apoptosis than either treatment alone. Mechanistically, this combination suppresses EGFR activity by disrupting the interaction between Sp1 and HADC1 and inhibits the ERK/MEK and AKT/S6K pathways, contributing to the induction of autophagy [ 259 ]. Scutellarin, a flavone derived from Erigeron breviscapus (Vaniot) Hand.-Mazz., enhances cisplatin-induced autophagy by inhibiting c-met/AKT signalling pathway. This autophagy induction amplifies the anti-tumour effects of cisplatin, as demonstrated in an A549 xenograft mouse model [ 260 ].",False
40001110,11863959,E49,Body,43,"Body, para. 43","Enhancing glycolysis, also known as the Warburg effect, is a crucial strategy employed by lung cancer cells to reprogram their metabolism and adapt to therapeutic stress. In this process, cancer cells preferentially metabolize glucose anaerobically, even under normoxic conditions [ 298 ]. Compared with their parental A549 cells, cisplatin-resistant A549-DDP cells exhibit increased glucose consumption, lactate production and elevated levels of key glycolytic enzymes, including hexokinase 2 (HK2), pyruvate kinase M1/2 (PKM1/2), glucose transporter 1 (GLUT1) and lactate dehydrogenase A (LDHA). The combination of sheng mai injection with cisplatin effectively decreases glucose uptake and lactate output in A549-DDP cells by suppressing the expression of these glycolytic enzymes, primarily through inhibition of the AKT-mTOR-c-Myc pathway. This metabolic reprogramming enhances cisplatin-induced cytotoxicity in resistant cells [ 30 ]. Melittin, a major component of Apis cerana Fabr., has demonstrated potent anti-cancer effects across various cancer types. Recent studies revealed that melittin effectively re-sensitizes A549-DDP cells to cisplatin by suppressing aerobic glycolysis both in vitro and in vivo. Mechanistically, melittin downregulates the expression of heat shock factor 1 (HSF1) and pyruvate dehydrogenase kinase 3 (PDK3), two key regulators of glycolysis. Notably, the inhibitory effects of melittin on glycolysis are further enhanced when melittin is combined with an HSF1 inhibitor, providing a promising strategy to overcome cisplatin resistance in lung cancer [ 262 ].",False
40001110,11863959,E50,Body,44,"Body, para. 44","EGFR mutations are frequently observed in lung cancer, particularly in NSCLC, which is commonly treated with EGFR-TKIs as targeted therapies. While EGFR-TKIs are initially effective, resistance often develops, limiting their long-term efficacy [ 299 ]. To address this challenge and improve treatment outcomes, there is growing interest in combining EGFR-TKIs with complementary therapeutic strategies, such as TCMs [ 95 , 263 , 264 ]. ​Gambogenic acid (GNA), a small molecule derived from the TCM herb gamboge, significantly inhibits the kinase activity of both wild-type and mutated EGFR, including EGFR (d746-750), EGFR (L858R) and EGFR (T790M + L858R). GNA not only potentiates the therapeutic efficacy of erlotinib in vitro but also sensitizes erlotinib-resistant tumours in xenograft nude mice and PDX model [ 300 ]. Similarly, oridonin effectively suppresses the EGFR/ERK/MMP-12 signalling pathway in gefitinib-resistant NSCLC cells, thereby inhibiting cell proliferation and metastasis [ 257 ]. Additionally, Aucklandia lappa DC. extract enhances gefitinib efficacy by downregulating EGFR expression at both the mRNA and protein levels. This effect was evaluated using the vulval development of the transgenic Caenorhabditis elegans (jgIs25) model system [ 265 ]. Additionally, shikonin, a major active component of Lithospermum erythrorhizon Siebold & Zucc., promotes the proteasomal degradation of EGFR in gefitinib-resistant NSCLC. Furthermore, shikonin significantly deactivates EGFR by suppressing its phosphorylation at Tyr1173 and Tyr1068, underscoring its potential anti-tumour properties in gefitinib-resistant NSCLC [ 31 ].",False
40001110,11863959,E51,Body,45,"Body, para. 45","Mutations in the Kelch-like ECH associated protein 1 (Keap1)/Nrf2 signalling pathway have been identified in NSCLC in recent years. These genetic alterations impair Keap1 function, leading to constitutive Nrf2 activation and promoting cancer chemoresistance [ 301 ]. Tangeretin (TG), a flavonoid derived from the peel of Citrus species, effectively reverses multidrug resistance to both paclitaxel and osimertinib (a third-generation EGFR-TKI) in lung cancer cells and A549/T (paclitaxel-resistant) cell-derived xenograft models. Mechanistic studies revealed that TG suppresses the Nrf2 pathway and its downstream target P-gp, resulting in increased paclitaxel concentrations within tumours [ 266 ]. Triptolide (TPL), an abietane-type diterpenoid extracted from Tripterygium wilfordii Hook.f., significantly inhibits the expression and transcriptional activity of Nrf2 in NSCLC. Consequently, TPL enhances the chemosensitivity of lung cancer cells to cisplatin in both A549 cells and xenograft tumour models [ 267 ]. Similar effects have been observed with 3’,4’,5’,5,7-pentamethoxyflavone, a natural flavonoid extracted from Rutaceae plants [ 268 ], pedunculoside, a triterpene saponin extracted from Ilex rotunda Thunb [ 269 ], and Jie geng decoction (an ancient traditional Chinese herbal decoction) [ 64 ]. These substances act as effective adjuvant sensitizers to enhance the efficacy of chemotherapeutic drugs by downregulating the Nrf2 signalling pathway.",False
40001110,11863959,E52,Body,46,"Body, para. 46","Hypoxia in the tumour microenvironment is a key factor driving cisplatin resistance in lung cancer, primarily through HIF-1α. HIF-1α activates DNA repair mechanisms, anti-apoptotic pathways and drug efflux pumps, enabling cancer cells to evade cisplatin-induced cell death and reducing treatment efficacy [ 302 ]. Oroxylin A, a main bioactive flavonoid derived from Scutellariae Radix, significantly reverses hypoxia-induced cisplatin resistance by directly binding to the bHLH-PAS domain of HIF-1α. This interaction prevents HIF-1α from binding to the hypoxia response element 3 (HRE3) on the promoter region of xeroderma pigmentosum group C (XPC), a critical DNA repair protein implicated in cisplatin resistance. By inhibiting HIF-1α-mediated XPC transcription, oroxylin A effectively counteracts hypoxia-induced cisplatin resistance in NSCLC [ 270 ]. Polyphyllin I (PPI), a compound extracted from the rhizomes of Paris polyphylla Sm., has demonstrated the ability to overcome gefitinib resistance in lung adenocarcinoma. PPI promotes the formation of the HIF-1α/VHL complex, leading to HIF-1α degradation. This process inhibits angiogenesis by downregulating the vascular endothelial growth factor (VEGF)/VEGFR2/p38 pathway, thereby resensitizing gefitinib-resistant PC9/GR cells to gefitinib in both in vitro and in vivo models [ 271 ]. The overexpression of HIF-1α is associated with resistance to radiotherapy, leading to tumour radiotherapy failure. Ononin, a compound derived from Astragalus membranaceus Fisch. ex Bunge, enhances radiosensitivity in lung cancer by suppressing the excessive activation of the HIF-1α/VEGF pathway [ 272 ].",False
40001110,11863959,E53,Body,47,"Body, para. 47","The AKT signalling pathway is frequently hyperactivated in lung cancer cells, enabling them to evade apoptosis induced by cisplatin or targeted therapies like gefitinib [ 303 ]. Baicalin, a flavone glycoside derived from the Scutellaria genus, synergistically enhances the anti-cancer effects of cisplatin by inhibiting proliferation and invasion of both cisplatin-sensitive and cisplatin-resistant human lung cancer cells. Mechanistically, baicalin effectively decreases phosphorylated AKT levels and downregulates MARK2 mRNA and protein expression, which are significantly elevated in cisplatin-resistant lung cancer cells [ 274 ]. Similarly, compared with cisplatin alone, cordycepin, the primary active compound of Cordyceps , significantly enhances the inhibitory effects of cisplatin on cell proliferation and promotes apoptosis in both parental and cisplatin-resistant A549 cell lines. These synergistic effects are partially attributed to the inhibition of the AKT pathway [ 275 ].",False
40001110,11863959,E54,Body,48,"Body, para. 48","Together, although the action mechanisms of these TCMs vary, they collectively reverse drug resistance in various drug-resistant lung cancer cell lines and tumour-bearing mouse models. In addition to the pathways discussed above, other mechanisms regulated by TCMs to enhance drug efficacy include modulation of NF-κB-regulated drug-resistant genes [ 277 ], induction of ER stress [ 278 ], inhibition of signal transducer and activator of transcription 3 (STAT3) [ 96 , 279 , 280 ], blockade of JNK signalling [ 281 ], inhibition of FOXO3 pathway [ 282 ], destabilization of Chk1 [ 283 ], suppression of miR-155-5p [ 284 ], promotion of ferroptosis [ 285 ] and activation of caspase-1/GSDMD-dependent pyroptosis [ 286 ]. The multifaceted components and diverse actions of TCMs warrant further investigation, providing valuable insights into novel strategies for overcoming drug resistance in lung cancer.",False
40001110,11863959,E55,Body,49,"Body, para. 49","Metastasis is a primary driver of lung cancer-associated mortality, commonly involving the bone, brain and liver, each governed by distinct molecular mechanisms. This complex process is mediated by cellular and molecular interactions within the tumour microenvironment. While chemotherapy and targeted therapies can achieve substantial tumour reduction, their inability to fully eliminate metastatic cells allows for potential relapse. Immunotherapy shows potential but is constrained by heterogeneity in immune responses and tumour microenvironment dynamics. ​TCM offers a complementary approach by potentially mitigating key processes in metastasis (Table 5 ), such as anoikis resistance, EMT and pre-metastatic niche formation and provides additional avenues for managing lung cancer metastasis [ 97 , 188 , 304 – 318 ] (Fig. 4 ).​",False
40001110,11863959,E56,Body,50,"Body, para. 50","Table 5 TCM inhibits lung cancer metastasis Mechanism TCM compound/extract/formula TCM source Mediated pathway Ref Anoikis Polyphyllin VII Paris polyphylla Sm. -Inhibition of colony formation, migration and invasion in CTC-TJH-01 cell line -Induction of anoikis primarily via suppressing the EGFR-MEK/ERK signalling pathway -Reduced lung metastasis, EGFR protein levels and CTCs in immunodeficient mouse models [ 319 ] Jin fu kang 11 TCMs Inhibition of aggregation and invasiveness through plakoglobin protein downregulation by modulating the EGFR-mediated cytoskeletal regulation in CTC-TJH-01 cells [ 320 ] Imperatorin Angelica dahurica (Hoffm.) Benth. & Hook.f. ex Franch. & Sav. -Sensitized cells to anoikis through downregulation of Mcl-1 and upregulation of Bax via upregulation of p53 in H23, H292 and A549 cells -Enhanced detachment-induced apoptosis and inhibition of anchorage-independent growth [ 321 ] EMT Cinnamomum cassia extracts Cinnamomum cassia (L.) D.Don Inhibition of metastasis by reversion of TGF-β1-induced EMT in A549 and H1299 cells and suppression of tumour growth in A549 tumour in vivo [ 306 ] Ligustrazine Ligusticum striatum DC. -Inhibition of invasion and proliferation through promotion of PTEN expression in H1299 cells -Inhibition of tumour formation by increasing PTEN levels and blocking the Wnt/β-catenin pathway in vivo [ 307 ] Triptolide Tripterygium wilfordii Hook.f. Inhibition of EMT and induction of apoptosis in gefitinib‑resistant A549 cells [ 310 ] Suppression of growth and metastasis by inhibiting β-catenin-mediated EMT in NCI-H1299 cells [ 322 ] Celastrus orbiculatus Thunb. extract Celastrus orbiculatus Thunb. -Inhibition of NSCLC invasion and metastasis through mitochondrial-induced ROS accumulation via targeting DJ-1 -Inhibition of EMT process in vitro and in vivo [ 317 ] β-Elemene Curcuma wenyujin Y.H.Chen & C.Ling Inhibition of EMT by targeting ALDH3B2/RPSA axis in PC-9 and NCI-H1373 cells [ 323 ] Huaier Granule extract Trametes robiniophila Murr. Suppression of metastasis by downregulating EMT-related proteins, including N-cadherin, β-catenin, slug, snail, MMP-9, TCF8/ZEB1 and claudin-1 in A549 and NCI-H1650 cells [ 324 ] 6,6’-Bieckol Ecklonia kurome Okam. Inhibition of TGF-β-induced EMT by down-regulating Snail1 and Twist1 in A549 and H1299 cells [ 325 ] Osthole Cnidium monnieri Cusson Inhibition of TGF-β-induced EMT by suppressing NF-κB mediated Snail activation in cells [ 326 ] Cinnamaldehyde Cinnamomum cassia (L.) D.Don Induction of apoptosis and reversed EMT through inhibition of Wnt/β-catenin pathway in A549, YTMLC-90 and NCI-H1299 cells [ 327 ] Vinblastine and vincristine Catharanthus roseus (L.) G.Don Inhibition of ERK-ZEB1-mediated EMT in pemetrexed-resistant CL1 and A549 cells by vinblastine and in pemetrexed-resistant A549 mice by vincristine [ 33 ] Paeonol Paeonia lactiflora Pall. Suppression of metastasis of lung cancer cells through downregulation of ZEB2 by upregulating miR-126-5p expression [ 328 ] Dioscin Phyllanthus amarus Schumach. & Thonn. Inhibition of A549 lung cancer migration and invasion through suppression of TGF-β1-induced EMT [ 329 ] WSG Ganoderma lucidum L. Reduction in metastatic lung nodules and prolonged survival in LLC mice through degradation of EGFR, TGFβRI and TGFβRII via proteasomal pathway [ 32 ] Angelica Angelica sinensis (Oliv.) Diels Suppression of metastasis by regulating MMPs/TIMPs and TGF-β1 in A549 cells [ 330 ] Ginsenoside Rg3 Panax ginseng C.A.Mey. Inhibition of EMT and invasion of lung cancer by down-regulating FUT4 mediated EGFR inactivation and blocking MAPK and NF-κB signal pathways [ 331 ] Hedyotis diffusa polysaccharide Hedyotis diffusa Willd. Inhibition of metastatic potential by inhibiting EMT via EGFR/AKT/ERK signalling pathways in A549 cells [ 332 ] Isobavachalcone Psoralea corylifolia L. Inhibition of TGF-β1 induced EMT in A549 cells [ 333 ] Xanthotoxol Angelica dahurica (Hoffm.) Benth. & Hook.f. ex Franch. & Sav. Induction of cell cycle arrest, facilitated apoptosis and inhibition of EMT processes through downregulating the PI3K-AKT pathway and ECM components [ 334 ] Premetastatic niches formation Astragalus polysaccharide Astragalus membranaceus Fisch. ex Bunge Suppression of lung premetastatic niches formation and reduced MDSC recruitment by inhibiting the S1PR1/STAT3 signalling pathway [ 34 ] ECM remodelling Isoorientin Patrinia Juss. Preventation of migration by inhibiting activity and expression of MCT1/4 and MMP-2/9 in A549 cells [ 335 ] Bufalin Bufo bufo gargarizans Inhibition of migration and invasion and MMP-2 downregulation in gefitinib resistant NCI-H460 cells [ 336 ] Inhibition of malignant development by regulating the circ_0046264/miR-522-3p axis and MMP-9 downregulation in A549 and H460 cells [ 337 ] Fucoxanthin Causonis japonica (Thunb.) Raf. -Suppression of metastasis and improved the sensitivity to gefitinib in vitro and in vivo -Suppression of MMP-2 in A549, H1299 and H446 cells [ 338 ] Cantharidin Mylabris phalerata Pallas Degradation of ECM components and inhibition of migration and invasion via MMP-2 downregulation in A549 cells [ 339 ] Solasodine Solanum melongena L. Inhibit of cell invasion at non-toxic concentrations through decreased mRNA expression of MMP-2/9 and EMMPRIN and increased expression of TIMP-1/2 and RECK via miR-21 downregulation in A549 cells [ 340 ] Sinomenine Sinomenium acutum (Thunb.) Rehder & E.H.Wilson Inhibition of migration and invasion by downregulating expression of miR-21 and MMPs in A549 and H1299 cells [ 341 ] Angiogenesis Brucea javanica oil Brucea javanica (L.) Merr. Enhanced efficacy of Anlotinib by inhibiting angiogenesis in a mouse model of liver-metastasis of SCLC [ 312 ] Delphinidin Consolida ajacis (L.) Schur, Styphnolobium japonicum (L.) Schott, Viscum coloratum (Kom.) Nakai Inhibition of angiogenesis through the suppression of HIF-1α and VEGF expression in A549 cells [ 35 ] Autophagy Ailanthone Ailanthus altissima (Mill.) Swingle Inhibition of cell growth and metastasis through targeting UPF1/GAS5/ULK1 signalling pathway in NSCLC cells [ 188 ] STAT pathway Glycyrrhizin Glycyrrhiza glabra L. Suppression of cell growth, metastasis and invasion by JAK/STAT/HMGB1 signalling pathway in HCC827 cells [ 304 ] Honokiol Magnolia officinalis Rehder & E.H.Wilson Prevention of metastasis via inhibiting the phosphorylation of STAT3 in PC9-BrM3 and H2030-BrM3 cells [ 305 ] Fu zheng kang ai formula 12 TCMs Inhibition of metastasis through STAT3/MMP-9 pathway in A549, PC9 and H1650 cells [ 311 ] AKT pathway Dioscin Phyllanthus amarus Schumach. & Thonn. Inhibition of proliferation, invasion and migration with decreased p-AKT1, MMP and PCNA in vitro and in vivo [ 308 ] P38/MAPK pathway Xiao ai jie du recipe 9 TCMs Inhibition of proliferation and metastasis by blocking the P38/MAPK pathway in A549 cells [ 97 ] Cantharidin Mylabris phalerata Pallas Inhibiton of migration and invasion via UPA and MAPK signalling pathways in NCI-H460 cells [ 314 ] FAK Triptolide Tripterygium wilfordii Hook.f. -Inhibition of migration through suppression of FAK and inhibition of invasion in H460, A549 and H358 cells -Inhibition of metastatic tumour formation in H358 mice [ 309 ] p120ctn/Kaiso pathway Jin fu an decoction 10 TCMs Inhibition of invasion and metastasis via p120ctn-mediated induction of Kaiso in H1650 cells [ 313 ] Cytoskeletal remodel Triptonodiol Tripterygium wilfordii Hook.f. Inhibition of migration and invasion by inhibiting cytoskeletal remodelling in H1299 and A549 cells [ 315 ] miR-7-5p/c-Myc/LDHA axis Sulforaphane Cruciferous species Inhibition of metastasis by regulating the miR-7-5p/c-Myc/LDHA axis in the acidic tumour microenvironment in A549 and H1975 cells [ 316 ] Abbreviation : AKT Protein kinase B, Bax Bcl-2-associated X protein, CTC Circulating tumour cell, ECM Extracellular matrix, EGFR Epidermal growth factor receptor, EMMPRIN Extracellular matrix metalloproteinase inducer, EMT Epithelial-mesenchymal transition, ERK Extracellular regulated protein kinases, FAK Focal adhesion kinase, FUT4 Fucosyltransferase 4, GAS5 Growth arrest-special transcript 5, HIF-1α Hypoxia-inducible factor-1α, HMGB1 High mobility group box-1 protein, HRE hypoxia-responsive element, LDHA Lactate dehydrogenase A, MAPK Mitogen-activated protein kinase, Mcl-1 Myeloid cell leukemia 1, MCT Monocarboxylate transporter, MDSC Myeloid-derived suppressor cell, MEK Mitogen-activated protein, miR microRNA, MMP Matrix metallopeptidase, NF-κB Nuclear factor kappa B, NSCLC Non-small-cell lung cancer, PTEN Phosphatase and tensin homolog, RECK Reversion-inducing cysteine-rich protein with Kazal motifs, ROS Reactive oxygen species, S1PR1 Sphingosine-1-phosphate receptor 1, SCLC Small-cell lung cancer, STAT3 Signal transducer and activator of transcription 3, TGF Transforming growth factor, TIMP Tissue inhibitors of metalloproteinases, TKI Tyrosine kinase inhibitor, ULK1 Unc-51 like autophagy activating kinase 1, UPA Urokinase-type plasminogen activator, UPF1 Up-frameshift protein 1, VEGF Vascular endothelial growth factor, ZEB Zinc finger E-box binding homeobox",False
40001110,11863959,E57,Body,51,"Body, para. 51","Fig. 4 TCM inhibits lung cancer metastasis. TCM provides a complementary approach to potentially suppress lung cancer metastasis through several key processes: a targeting CTCs and overcoming anoikis resistance; b reversing EMT; and ( c ) preventing the formation of pre-metastatic niche, disturbing ECM remodelling and inhibiting angiogenesis. “↑” indicates activation, stimulation or promotion, whereas “⊥” indicates inhibition, suppression or decrease",False
40001110,11863959,E58,Body,52,"Body, para. 52","Metastatic lung cancer cells can develop resistance to anoikis, a form of detachment-induced programmed cell death, enabling their survival in circulation and facilitating metastasis to distant sites [ 342 ]. Circulating tumour cells (CTCs), which detach from the primary tumour and enter the bloodstream, play a critical role in lung cancer dissemination. Polyphyllin VII, a bioactive compound derived from Paris polyphylla Sm., exhibits significant cytotoxic effects on the CTC-TJH-01 cell line (an established lung cancer CTC line), effectively inhibiting colony formation, migration and invasion. Notably, polyphyllin VII induces anoikis primarily by suppressing the EGFR-MEK/ERK signalling pathway, an effect that can be reversed by EGFR overexpression. In vivo studies using immunodeficient mouse models further demonstrated that polyphyllin VII markedly reduces lung metastasis, which is correlated with decreased EGFR protein levels and a reduced number of CTCs, highlighting its potential as an anti-metastatic agent through anoikis induction [ 319 ]. Similarly, Jin fu kang, a Chinese herbal prescription, inhibits the aggregation and invasiveness of lung cancer CTCs, primarily by modulating the EGFR-mediated cytoskeletal regulation pathway, leading to the downregulation of plakoglobin protein expression [ 320 ]. Imperatorin, a furanocoumarin isolated from Angelica dahurica (Hoffm.) Benth. & Hook.f. ex Franch. & Sav., also sensitizes lung cancer cells to anoikis at sub-toxic concentrations. In human lung cancer cell lines (H23, H292 and A549), imperatorin enhances detachment-induced apoptosis, as confirmed by its inhibitory effect on anchorage-independent growth in vitro. Mechanistically, imperatorin upregulates p53 protein expression, leading to the downregulation of Mcl-1 and upregulation of Bax, thereby promoting anoikis [ 321 ].",False
40001110,11863959,E59,Body,53,"Body, para. 53","EMT is a pivotal process in lung cancer metastasis, enabling epithelial cells to acquire mesenchymal traits such as increased mobility and invasiveness, which are crucial for cancer dissemination. EMT is characterized by the downregulation of epithelial markers, such as E-cadherin and the upregulation of mesenchymal markers like N-cadherin and vimentin, along with the activation of EMT-inducing transcription factors. Numerous TCMs have been reported to inhibit EMT, potentially limiting lung cancer metastasis through various critical signalling pathways [ 323 ]. For example, Huaier granule extract suppresses lung cancer cell metastasis by downregulating EMT-related proteins, including N-cadherin, β-catenin, slug, snail, MMP-9, TCF8/ZEB1 and claudin-1 [ 324 ]. Additionally, 6,6′-bieckol from Ecklonia kurome Okam. [ 325 ] and osthole (OST) from Cnidium monnieri Cusson [ 326 ] inhibit EMT by suppressing snail activation. Other compounds such as cinnamaldehyde from Cinnamomum cassia (L.) D.Don [ 327 ] and triptolide from Tripterygium wilfordii Hook.f [ 322 ]. prevent NSCLC metastasis by blocking Wnt/β-catenin pathway-mediated EMT. Interestingly, Chiu et al. demonstrated that pemetrexed-resistant lung cancer cells exhibit enhanced EMT driven by the ERK-ZEB1 pathway. Vinblastine effectively inhibits ERK-ZEB1-mediated EMT by using a mouse model, and vincristine show potential to overcome pemetrexed resistance and metastasis in pemetrexed-resistant lung adenocarcinoma sublines [ 33 ]. Additionally, paeonol, the main active component of Paeonia lactiflora Pall., suppresses the viability and metastasis of human lung cancer cells by up-regulating miR-126-5p expression, which subsequently downregulates its target gene ZEB2, a key EMT inducer that represses E-cadherin expression [ 328 ].",False
40001110,11863959,E60,Body,54,"Body, para. 54","Transforming growth factor-beta1 (TGF-β1) is a potent inducer of EMT in lung cancer cells, primarily by upregulating EGFR ligands such as amphiregulin and enhancing EGFR pathway activity. This, in turn, amplifies EMT through increased extracellular matrix (ECM) deposition. Various active components from TCM have been reported to effectively reverse this process. Notable examples include dioscin from Phyllanthus amarus Schumach. & Thonn. [ 329 ], a water-soluble polysaccharide from Geranium lucidum L. (WSG) [ 32 ], angelica from Angelica sinensis (Oliv.) Diels [ 330 ], ginsenoside Rg3 [ 331 ], Hedyotis diffusa polysaccharide [ 332 ], flavonoids from the fruits of Psoralea corylifolia L. [ 333 ] and xanthotoxol (Xan) [ 334 ]. For instance, WSG has been shown to facilitate the degradation of EGFR, TGFβRI and TGFβRII via proteasomal pathways, resulting in a significant reduction in metastatic lung nodules and prolonged survival in LLC-bearing mice [ 32 ].",False
40001110,11863959,E61,Body,55,"Body, para. 55","The formation of premetastatic niches, tissue sites primed to support metastatic cell growth, represents a promising therapeutic strategy against tumour metastasis.​ Primary tumours release pro-inflammatory cytokines and chemokines that recruit myeloid-derived suppressor cells (MDSCs) to distant tissues, aiding metastatic cells even before their arrival. Notably, Astragalus polysaccharide (APS) has been shown to suppress the formation of the lung premetastatic niches and reduce MDSC recruitment by inhibiting the S1PR1/STAT3 signalling pathway [ 34 ].",False
40001110,11863959,E62,Body,56,"Body, para. 56","Structural changes in the ECM are essential for tumour cell invasion and metastasis, as ECM remodelling enables epithelial cells to detach from adhesive junctions and migrate. The enzymatic cleavage of laminin-5 by matrix metalloproteinases (MMPs) is crucial for the invasive activity of cancer cells. MMP-2, which often acts with MMP-9, degrades the ECM and basement membrane, promoting EMT and enhancing cancer invasiveness [ 343 ]. A variety of TCMs including isoorientin [ 335 ], bufalin [ 336 , 337 ], fucoxanthin [ 338 ] and cantharidin [ 339 ], have been reported to regulate MMP-2 and MMP-9, thereby inhibiting migration and invasion of lung cancer. For example, Shen and colleagues identified two potent compounds derived from TCM, solasodine from Solanum melongena Wall. [ 340 ] and sinomenine from Sinomenium acutum (Thunb.) Rehder & E.H.Wilson [ 341 ], both of which significantly inhibit lung cancer cell invasion at non-toxic concentrations. Both compounds work by decreasing the mRNA expression of MMP-2, -9 and extracellular matrix metalloproteinase inducer (EMMPRIN), while increasing the expression of tissue inhibitors of metalloproteinases-1, -2 (TIMP-1, -2) and reversion-inducing cysteine-rich protein with Kazal motifs (RECK). Notably, miR-21, which is overexpressed in lung cancer cells and promotes invasion by targeting RECK, is significantly downregulated by solasodine and sinomenine. Furthermore, silencing miR-21 has similar effects on regulating MMP-2, -9, EMMPRIN, RECK and TIMP-1, -2, suggesting that targeting miR-21 could be a promising therapeutic strategy for inhibiting lung cancer metastasis [ 340 , 341 ].",False
40001110,11863959,E63,Body,57,"Body, para. 57","In lung cancer, angiogenesis is often dysregulated, with pro-angiogenic factors such as VEGF being overexpressed, thereby driving tumour progression and enhancing metastatic potential. For example, delphinidin, a polyphenol from the anthocyanidin group abundant in various pigmented fruits and vegetables, has been shown to effectively suppress VEGF expression at both the mRNA and protein levels by downregulating HIF-1α, a key transcription factor for VEGF. Furthermore, delphinidin inhibits VEGF by reducing hypoxia-responsive element (HRE) promoter activity and preventing HIF-1α from binding to the HRE promoter [ 35 ].",False
40001110,11863959,E64,Body,58,"Body, para. 58","Despite the promising outcomes of current immunotherapies in cancer treatment, challenges remain, including limited patient response rates, transient efficacy and immune-related adverse events. TCM adopts a holistic approach by strengthening the body’s natural defenses (Zheng Qi) to combat external pathogens (Xie Qi), aligning with the principle of “supporting the righteous and dispelling evil”. Certain TCM herbs, such as Astragalus membranaceus Fisch. ex Bunge and Ganoderma lucidum L., are known to modulate immune function, potentially enhancing immunity in the context of lung cancer treatment [ 344 – 346 ]. Integrating TCM with immunotherapy holds the potential to improve patient outcomes by addressing the complexities of tumour-induced immune evasion and supporting immune homeostasis (Table 6 ). This section highlights the role of TCM in cancer immunology, focusing on its regulatory effects on immune cells and its ability to enhance the efficacy of immune checkpoint inhibitors (Fig. 5 ).",False
